timestamp,bytes
1,657938
2,660994
3,662256
4,683424
5,642600
6,70
7,0
8,0
9,0
10,0
11,680442
12,692496
13,689542
14,697032
15,681912
16,0
17,0
18,0
19,0
20,0
21,309960
22,312984
23,311472
24,312984
25,303912
26,0
27,0
28,70
29,0
30,36288
31,607824
32,610848
33,609336
34,604800
35,565488
36,0
37,0
38,0
39,0
40,55944
41,742392
42,742392
43,746928
44,745416
45,675864
47,0
48,0
49,42
50,0
51,25746
52,414288
53,424872
54,418824
55,418824
56,390096
57,0
58,0
59,0
60,70
61,28728
62,633528
63,635040
64,633528
65,635040
66,604800
67,0
68,0
69,0
70,0
71,16632
72,728784
73,752976
74,728784
75,757512
76,657720
77,0
78,0
79,0
80,0
81,137592
82,783216
83,783216
84,784728
85,781704
86,641088
87,0
88,0
90,0
91,0
92,157290
93,716688
94,754488
95,706104
96,721224
97,452130
98,0
99,0
100,0
101,0
102,190512
103,695520
104,700056
105,687960
106,689472
107,476280
108,0
109,0
110,0
111,0
112,77112
113,284256
114,281232
115,290304
116,282744
117,201096
118,0
119,0
120,0
121,0
122,252546
123,742462
124,742392
125,742392
126,742392
127,488376
128,0
129,0
130,0
131,0
132,164808
133,687960
134,671328
135,697032
136,675864
137,476280
139,0
140,0
141,0
142,0
143,210210
144,597240
145,598752
146,592704
147,594216
148,374976
149,0
150,0
151,0
152,0
153,269178
154,712152
155,701568
156,706104
157,707616
158,412776
159,0
160,0
161,0
162,0
163,99792
164,311472
165,311472
166,314496
167,306936
168,208656
169,0
170,0
171,0
172,0
173,182952
174,580608
175,586656
176,579096
177,582120
178,391608
179,0
180,0
181,0
182,0
183,263130
184,796824
185,795312
187,810432
188,805896
189,508074
190,0
191,0
192,0
193,0
194,145152
195,424872
196,418824
197,418824
198,418824
199,266112
200,0
201,0
202,0
203,0
204,105840
205,325080
206,322056
207,328104
208,325080
209,214704
210,0
211,0
212,0
213,0
214,160314
215,323568
216,322056
217,325080
218,329616
219,158760
220,0
221,0
222,0
223,0
224,237384
225,424872
227,424872
228,418824
229,417312
230,169344
231,0
232,0
233,42
234,0
235,328104
236,553392
237,553392
238,553392
239,553392
240,225288
241,0
242,0
243,0
244,0
245,499002
246,783216
247,783216
248,783216
249,783216
250,281232
251,0
252,70
253,0
254,0
255,361368
256,603288
257,615384
258,606312
259,628992
260,220752
261,0
262,0
263,0
264,0
265,232848
266,417312
267,418824
268,424872
269,418824
270,181440
271,0
272,0
274,0
275,0
276,350826
277,660744
278,647136
279,672840
280,645624
281,261618
282,0
283,0
284,0
285,0
286,160272
287,314496
288,306936
289,312984
290,317520
291,140616
292,0
293,0
294,0
295,0
296,243432
297,458136
298,459648
299,459648
300,458136
301,216216
302,0
303,0
304,0
305,0
306,288834
307,527688
308,526176
309,526176
310,527688
311,234360
312,0
313,0
314,0
315,0
316,31752
317,68040
318,37800
319,0
320,778680
321,2698920
322,1917216
323,16632
324,68040
325,52962
326,0
327,7560
328,68040
329,60480
331,0
332,0
333,65016
334,68040
335,4536
336,42
337,2264976
338,2700432
339,429408
340,55944
341,66528
342,15120
343,0
344,1737288
345,2700432
346,957096
347,40824
348,66528
349,30240
350,0
351,21168
352,68040
353,48384
354,0
355,10584
356,68040
357,58968
358,0
359,0
360,66528
361,68040
362,3024
363,42
364,52920
365,68040
366,16632
367,0
368,45360
369,68040
370,24234
371,0
372,34776
373,66528
374,36288
375,0
376,19656
377,68040
378,49896
379,0
380,4536
381,68040
382,65016
383,0
384,0
385,2423736
386,2698920
387,272160
388,58968
389,69552
390,10584
392,0
393,49938
394,68040
395,19656
396,0
397,43848
398,69552
399,25704
400,0
401,1401624
402,2700432
403,1292760
404,33264
405,68040
406,36288
407,0
408,19656
409,66528
410,51408
411,0
412,0
413,66528
414,66528
415,4578
416,0
417,1917216
418,2698920
419,778680
420,48426
421,68040
422,21168
423,0
424,40824
425,68040
426,28728
427,0
428,588168
429,1542240
430,866376
431,0
432,317520
433,1242864
434,869400
435,0
436,142128
437,1212624
438,1049328
439,0
440,0
441,1419768
442,1430352
444,10584
445,0
446,1115856
447,1324512
448,42336
449,42
450,1124928
451,1375920
452,89208
453,0
454,960120
455,1186962
456,229824
457,0
458,875448
459,1619352
460,743904
461,0
462,508032
463,1350216
464,840672
465,0
466,331128
467,1551312
468,1220184
469,0
470,81648
471,1605744
472,1524096
473,0
474,0
475,1159704
476,1254960
477,96810
478,0
479,969192
480,1309392
481,338688
482,0
483,816480
484,1486296
485,666792
486,0
487,420336
488,1174824
489,645624
490,0
491,175392
492,633528
493,635082
494,635040
495,641088
496,449064
497,0
498,0
499,0
500,0
501,75600
502,768096
503,769608
504,768096
505,769608
506,694008
507,0
509,0
510,0
511,0
512,34776
513,316050
514,311472
515,311472
516,308448
517,270648
518,0
519,0
520,0
521,0
522,81648
523,653184
524,648648
525,647136
526,666792
527,541296
528,0
529,70
530,0
531,0
532,21210
533,742392
534,745416
535,743904
536,742392
537,716688
538,0
539,0
540,0
541,0
542,0
543,576114
544,579096
545,586656
546,580608
547,579096
548,1512
549,0
550,0
551,0
552,0
553,657720
554,668304
555,689472
556,680400
557,609336
558,0
559,0
560,0
562,0
563,0
564,668304
565,683424
566,684936
567,675864
568,660744
569,0
570,0
571,42
572,0
573,1512
574,409794
575,414288
576,418824
577,405216
578,374976
579,0
580,0
581,0
582,0
583,0
