timestamp,bytes
1,402410
2,413026
3,403704
4,406728
5,394632
6,408310
7,403746
8,411264
9,403704
10,409752
11,408240
12,412776
13,402192
14,409822
15,406728
16,406728
17,406728
18,400680
19,402192
20,406728
21,408240
22,409752
23,399168
24,409752
25,408240
26,400680
27,415800
28,403704
29,406728
30,406798
31,406728
32,406728
33,408240
34,406728
35,399168
36,417312
37,405216
38,406728
39,406728
40,408240
41,411264
42,403704
43,400680
44,412776
45,406770
46,406770
47,399168
48,415800
49,397656
50,399168
51,408240
52,400680
53,405216
54,406728
55,417312
56,402192
57,405216
58,411264
59,396144
60,405216
61,406798
62,406728
63,405216
64,402192
65,406728
66,406728
67,405216
68,397656
69,408240
70,406728
71,402192
72,402192
73,411264
74,408240
75,406728
76,400680
77,402192
78,411264
79,406728
80,402192
81,406728
82,406728
83,412818
84,417312
85,397656
86,405216
87,412776
88,414288
89,403704
90,403704
91,406770
92,430920
93,411264
94,406728
95,400680
96,406728
97,412776
98,403704
99,409752
100,405216
101,406728
102,408240
103,420336
104,414288
105,408240
106,406728
107,408240
108,402192
109,409752
110,406728
111,405216
112,408240
113,408240
114,405216
115,409752
116,399168
117,409752
118,409752
119,420336
120,418866
121,420336
122,412776
123,421848
124,420336
125,421848
126,418894
127,415800
128,421848
129,421848
130,412776
131,423360
132,420336
133,423360
134,417312
135,421848
136,418866
137,426384
138,414288
139,417312
140,421848
141,415800
142,424872
143,417312
144,415800
145,429408
146,415800
147,421848
148,417312
149,415800
150,418824
151,686448
152,683424
153,677376
154,675864
155,674352
156,935928
157,951048
158,948024
159,945000
160,945000
161,1202040
162,1220184
163,1218672
164,1214136
165,1215648
166,1453032
168,1490832
169,1487808
170,1484784
171,1484784
172,1770552
173,1761480
174,1756944
175,1755432
176,1753920
177,1998864
178,2030616
179,2027592
180,2024568
181,2026080
182,2128938
183,2266488
184,2301264
185,2210544
186,2236248
187,2234736
188,2240784
189,2224152
190,2274048
191,2255904
192,2361744
193,2286144
194,2230200
195,2202984
196,2278584
197,2269512
198,2187864
199,2207520
200,2251368
201,2317896
202,2375352
203,2187864
204,2264976
205,2305800
206,2189376
207,2202984
208,2295216
209,2199960
210,2275560
211,2393496
212,2236248
213,2184840
214,2215080
215,2320920
216,2237760
217,2252880
218,2150064
219,2305800
220,2398032
221,2245320
222,2228688
223,2323944
224,2201472
225,2206008
226,2206008
227,2196978
228,2272536
229,2272536
230,2404080
231,2110752
232,2379888
233,2277072
234,2154600
235,2248344
236,2233224
237,2268000
238,1832544
239,2797200
240,2228688
241,2311848
242,2165184
243,2240784
244,2609712
245,2299752
246,1853712
247,2328480
248,2198448
249,2097144
250,2567376
251,2180346
252,1977696
253,2460024
254,2242296
255,2255904
256,2301334
257,2326968
258,2195424
259,2225664
260,2268000
261,2314872
262,2204496
263,2106216
264,2437344
265,2236248
266,2248344
267,2345112
268,2110752
269,2435832
270,2307312
271,2036664
272,2349648
273,2097144
274,2162160
275,2580984
276,2411682
277,2098656
278,2240784
279,2280096
280,2295216
281,2150064
282,2165184
283,2345112
284,2193912
285,2077488
286,2502360
287,2278584
288,2189376
289,2348136
290,2213568
291,2148552
292,2136456
293,2485728
294,1785672
295,2747304
296,2316384
297,2358720
298,2163672
299,2237760
300,1968666
301,2599128
302,2363256
303,2258928
304,2033640
305,2039688
306,2124360
307,2621808
308,2453976
309,1702512
310,2334528
311,2402568
312,2475144
313,2316384
314,2124360
315,2388960
316,2027592
317,1903608
318,3151008
319,1826496
320,1741824
321,2582496
322,2378376
323,2429784
324,2228688
325,2113818
326,2336040
327,2119824
328,2395008
329,1923264
330,2354184
331,2363256
332,2413152
333,2502360
334,1481760
335,2850120
336,2029104
337,2195424
338,2097144
339,2349648
340,2599128
341,1850688
342,2576448
343,2094120
344,2475144
345,1728216
346,2711016
347,1948968
348,2234736
349,2184882
350,2411640
351,2405592
352,2139480
353,1956528
354,2475144
355,2284632
356,2069928
357,2416176
358,2186352
359,2252880
360,2467584
361,2222640
362,2422224
363,1811376
364,2213568
365,2339064
366,2035152
367,3013416
368,1643544
369,1450008
370,3005856
371,2472120
372,2329992
373,1991304
374,2446458
375,2213568
376,2570400
377,1903608
378,2310336
379,2496312
380,2045736
381,1920240
382,2163672
383,2806272
384,2116800
385,2023056
386,2009448
387,2960496
388,2237760
389,1914192
390,2414664
391,2352672
392,2255904
393,2692872
394,1886976
395,1856736
396,2587032
397,1846152
398,2804802
399,2505384
400,1870344
401,1973160
402,2614248
403,1610280
404,2733696
405,1994328
406,2729160
407,1973160
408,2358720
409,2680776
410,1945944
411,2252880
412,2106216
413,2154600
414,3063312
415,1732752
416,2160648
417,2463048
418,2134944
419,2036664
420,2030616
421,2024568
422,2024568
423,1587642
424,1626912
425,1622376
426,1620864
427,1619352
428,1466640
429,1220184
430,1221696
