timestamp,bytes
1,29020
2,27306
3,27216
4,27216
5,27286
6,25704
7,27216
8,27216
9,27216
10,27216
11,12690
12,27216
13,27216
14,25774
15,27216
16,27258
17,27216
18,27216
19,26298
20,27216
21,27216
22,25704
23,27216
24,27216
25,27216
26,188280
27,362880
28,364392
29,364392
30,364392
31,364462
32,364392
33,203202
34,167832
35,243432
36,241920
37,243432
38,241920
39,243432
40,243432
41,241920
42,243432
43,241920
44,85464
45,424914
46,660744
47,660744
48,660744
49,660744
50,660744
51,660744
52,660744
53,275976
54,323568
55,323568
56,323568
57,323568
58,325122
59,323568
60,304308
61,162180
62,175392
63,175392
64,175392
65,175392
66,173880
67,175392
68,175392
69,175462
70,310752
71,674352
72,674352
73,674352
74,674352
75,674352
76,674352
77,466092
78,270648
79,269136
80,269136
81,270648
82,269136
83,210960
84,146664
85,619920
86,619920
87,621432
88,619920
89,619920
90,619962
91,621432
92,484632
93,24192
94,27216
95,27216
96,27216
97,25704
98,27216
99,27216
100,27216
101,156528
102,701568
103,700056
104,701568
105,701568
106,701610
107,701568
108,565884
109,269136
110,526176
111,524664
112,526176
113,526176
114,526176
115,526176
116,526176
117,526176
118,524664
119,356112
120,526176
121,526176
122,524664
123,526176
124,449856
125,176904
126,216216
127,216216
128,214704
129,216216
130,216216
131,214704
132,120240
133,148176
134,148176
135,148176
136,148218
137,108144
138,553392
139,553462
140,551880
141,553392
142,553392
143,551880
144,553392
145,553392
146,551880
147,542808
148,34056
149,189000
150,189000
151,189000
152,189000
153,187530
154,189000
155,189000
156,170136
157,647136
158,687960
159,687960
160,687960
161,687960
162,687960
163,687960
164,686448
165,687960
166,687960
167,76392
168,134568
169,134568
170,136080
171,134568
172,134568
173,134568
174,134568
175,136080
176,120240
177,322056
178,594216
179,592704
180,594216
181,592746
182,592704
183,594216
184,282024
185,127008
186,148176
187,148176
188,149688
189,148176
190,148176
191,148176
192,148176
193,148176
194,120240
195,216216
196,214704
197,216216
198,216216
199,214746
200,216216
201,139896
202,319032
203,931392
204,929880
205,931392
206,929880
207,929880
208,652464
209,216216
210,214704
211,216216
212,216216
213,214704
214,197352
215,211680
216,997920
217,997920
218,997920
219,997920
220,997920
221,796104
222,107352
223,243432
224,243432
225,241920
226,243474
227,241920
228,243432
229,145944
230,21168
231,27216
232,25704
233,27216
234,27216
235,27216
236,27216
237,27216
238,186768
239,364392
240,364392
241,364392
242,364392
243,362922
244,277488
245,378000
246,378000
247,376488
248,378000
249,378000
250,378000
251,376488
252,378000
253,378000
254,313380
255,455112
256,511056
257,512568
258,512568
259,512568
260,512568
261,512568
262,65412
263,240408
264,255528
265,257040
266,255528
267,255528
268,31032
269,28728
270,25704
271,27258
272,27216
273,27216
274,27216
275,27216
276,637344
277,958608
278,957166
279,957096
280,957096
281,958608
282,957096
283,957096
284,957096
285,676656
286,728784
287,727272
288,728784
289,728784
290,727314
291,728826
292,396540
293,160272
294,161784
295,161784
296,161784
297,163296
298,161784
299,33858
300,136080
301,134568
302,134568
303,134568
304,134568
305,123264
306,211680
307,255528
308,257040
309,255528
310,257040
311,53316
312,482370
313,485352
314,485352
315,485352
316,485352
317,485352
318,485352
319,340596
